Program ID,Broad Field,Field,Institution Name,Program Name,Average Number of Publications (2000-2006) per Allocated Faculty (2006),Average Citations per Publication,Percent of Faculty with Grants (2006),Awards per Allocated Faculty Member (2006)
20018645,Agricultural Sciences,Plant Sciences,Oregon State University,Horticulture,1.06,1.07,85.1%,0.14
20063250,Agricultural Sciences,Plant Sciences,Oregon State University,Rangeland Ecology and Management,0.46,0.89,81.4%,0
20031486,Agricultural Sciences,Plant Sciences,Penn State University,Horticulture,1.16,1.62,79.3%,0.15
20031703,Agricultural Sciences,Plant Sciences,Penn State University,Plant Biology,2.15,3.68,88.6%,3.96
20031716,Agricultural Sciences,Plant Sciences,Penn State University,Plant Pathology,1.23,1.4,88.4%,0.55
20055695,Agricultural Sciences,Plant Sciences,Purdue University Main Campus,Botany & Plant Pathology,1,2.38,73.9%,0.1
20055608,Agricultural Sciences,Plant Sciences,Purdue University Main Campus,Agronomy- Crops & Genetic,1.41,1.57,75.8%,1.1
20055912,Agricultural Sciences,Plant Sciences,Purdue University Main Campus,Horticulture,1.88,2.52,91.6%,0.16
20012764,Agricultural Sciences,Plant Sciences,Rutgers The State University of New Jersey New Brunswick Campus,Plant Biology,1.19,2.33,79.3%,0.19
20040561,Agricultural Sciences,Plant Sciences,Southern Illinois University Carbondale,Plant Biology,1.3,2.14,56.5%,0.22
20021755,Agricultural Sciences,Plant Sciences,Texas A & M University,Horticulture,0.63,0.87,96.8%,0.17
20021768,Agricultural Sciences,Plant Sciences,Texas A & M University,Plant Pathology,0.85,1.89,87.3%,0
20021797,Agricultural Sciences,Plant Sciences,Texas A & M University,Agronomy,1.07,0.89,89.7%,0.14
20022262,Agricultural Sciences,Plant Sciences,Texas A & M University,Plant Breeding,1.47,1.37,100%,0
20034250,Agricultural Sciences,Plant Sciences,University of Arizona,Plant Pathology,0.72,2.16,100%,0.25
20034263,Agricultural Sciences,Plant Sciences,University of Arizona,Plant Science,1.34,3.13,90.6%,2.07
20013747,Agricultural Sciences,Plant Sciences,University of Arkansas Main Campus,Plant Science,1.06,0.95,84.6%,0.04
20061171,Agricultural Sciences,Plant Sciences,University of California-Berkeley,Plant Biology,2.51,4.57,89.4%,1.73
20067382,Agricultural Sciences,Plant Sciences,University of California-Davis,Plant Biology,1.65,2.7,91.9%,0.78
20048916,Agricultural Sciences,Plant Sciences,University of California-Riverside,Plant Biology,1.38,2.87,72.8%,0.5
20067395,Agricultural Sciences,Plant Sciences,University of California-Davis,Plant Pathology,2.04,1.66,100%,0.41
20048929,Agricultural Sciences,Plant Sciences,University of California-Riverside,Plant Pathology,1.14,2.71,87.1%,0.26
20024286,Agricultural Sciences,Plant Sciences,University of Connecticut,Plant Science PhD,0.97,0.97,86.3%,0.01
20012308,Agricultural Sciences,Plant Sciences,University of Delaware,Plant and Soil Sciences,0.91,2.66,80.1%,0.48
20012913,Agricultural Sciences,Plant Sciences,University of Florida,Agronomy,1.33,0.93,81.4%,0.01
20012968,Agricultural Sciences,Plant Sciences,University of Florida,Botany,1.58,3.05,76.6%,0.28
20013190,Agricultural Sciences,Plant Sciences,University of Florida,Horticultural Science,1.52,0.99,96.4%,0.25
20013417,Agricultural Sciences,Plant Sciences,University of Florida,Plant Molecular and Cellular Biology,1.64,2.65,88.8%,0.01
20013420,Agricultural Sciences,Plant Sciences,University of Florida,Plant Pathology,1.06,1.01,85.2%,0.09
20019550,Agricultural Sciences,Plant Sciences,University of Georgia,Agronomy,1.83,1.85,86.6%,0.24
20019783,Agricultural Sciences,Plant Sciences,University of Georgia,Horticulture,0.84,0.6,64%,0.24
20019916,Agricultural Sciences,Plant Sciences,University of Georgia,Plant Biology,1.55,3,78.1%,0.41
20019929,Agricultural Sciences,Plant Sciences,University of Georgia,Plant Pathology,1.3,1.17,86.8%,0
20014681,Agricultural Sciences,Plant Sciences,University of Hawaii At Manoa,Botany,0.66,2.18,86.5%,0.08
20014953,Agricultural Sciences,Plant Sciences,University of Hawaii At Manoa,Tropical Plant & Soil Sciences,0.74,0.84,82.6%,0.17
20067683,Agricultural Sciences,Plant Sciences,University of Idaho,Plant Science,1.09,1.14,100%,0.03
20038832,Agricultural Sciences,Plant Sciences,University of Illinois At Urbana-Champaign,Biology-Physiological and Molecular Plant Biology,1.58,2.03,84.2%,1.26
20038942,Agricultural Sciences,Plant Sciences,University of Illinois At Urbana-Champaign,Crop Sciences,2.1,1.38,79.4%,0.1
20039190,Agricultural Sciences,Plant Sciences,University of Illinois At Urbana-Champaign,Natural Resources and Environmental Science,1.44,1.3,84.8%,0.64
20039268,Agricultural Sciences,Plant Sciences,University of Illinois At Urbana-Champaign,Plant Biology,1.9,2.38,64.3%,0.87
20028156,Agricultural Sciences,Plant Sciences,University of Kentucky,Crop Science,0.72,0.89,73.5%,0.61
20028392,Agricultural Sciences,Plant Sciences,University of Kentucky,Plant Pathology,0.91,2.01,85.3%,0.37
20028402,Agricultural Sciences,Plant Sciences,University of Kentucky,Plant Physiology,1.01,1.88,99.7%,0.08
20050409,Agricultural Sciences,Plant Sciences,University of Maryland College Park,Natural Resource Sciences,0.74,0.96,77.5%,0.21
20048123,Agricultural Sciences,Plant Sciences,University of Massachusetts Amherst,Plant Biology,1.3,3.99,94.3%,0.62
20048136,Agricultural Sciences,Plant Sciences,University of Massachusetts Amherst,Plant and Soil Sciences,1.28,1.28,70.5%,0.14
20039624,Agricultural Sciences,Plant Sciences,University of Minnesota-Twin Cities,Applied Plant Sciences,1.45,1.4,89%,0.5
20040202,Agricultural Sciences,Plant Sciences,University of Minnesota-Twin Cities,Plant Biological Sciences,1.23,4.31,79.2%,0.25
20040215,Agricultural Sciences,Plant Sciences,University of Minnesota-Twin Cities,Plant Pathology,1.38,1.48,85.1%,0.23
20025544,Agricultural Sciences,Plant Sciences,University of Missouri - Columbia,"Plant, Insect and Microbial Sciences",1.44,1.32,88.8%,0
20017125,Agricultural Sciences,Plant Sciences,University of Nebraska - Lincoln,Agronomy,1.35,1.32,95.3%,0.44
20017138,Agricultural Sciences,Plant Sciences,University of Nebraska - Lincoln,Plant Systems Biology,1.5,1.61,91.1%,0.11
20050700,Agricultural Sciences,Plant Sciences,University of New Hampshire,Plant Biology,0.48,1.21,79.1%,0.07
20045980,Agricultural Sciences,Plant Sciences,University of Tennessee,"Plants, Soils, and Insects",0.55,1.07,88.3%,0
20061809,Agricultural Sciences,Plant Sciences,University of Texas At Austin,Plant Biology,1.53,2.18,81.5%,1.21
20030296,Agricultural Sciences,Plant Sciences,University of Wisconsin-Madison,Agronomy,1.51,1.41,97%,0.11
20030403,Agricultural Sciences,Plant Sciences,University of Wisconsin-Madison,Botany,1.46,3.44,74.5%,0.29
20030720,Agricultural Sciences,Plant Sciences,University of Wisconsin-Madison,Horticulture,0.98,1.16,86.4%,0.7
20030995,Agricultural Sciences,Plant Sciences,University of Wisconsin-Madison,Plant Breeding and Plant Genetics,2.44,2.33,88.7%,0.65
20031004,Agricultural Sciences,Plant Sciences,University of Wisconsin-Madison,Plant Pathology,1.03,2.1,100%,0.38
20024723,Agricultural Sciences,Plant Sciences,University of Wyoming,Plant Science,0.46,0.56,47.1%,0.27
20062743,Agricultural Sciences,Plant Sciences,Utah State University,Plant Science (AG),0.67,0.95,100%,0.18
20044486,Agricultural Sciences,Plant Sciences,Virginia Polytechnic Institute And State University,Crop and Soil Environmental Sciences,0.82,0.9,95%,0.01
20044703,Agricultural Sciences,Plant Sciences,Virginia Polytechnic Institute And State University,"Plant Pathology, Physiology and Weed Science",0.51,1.47,94.7%,0.04
20044606,Agricultural Sciences,Plant Sciences,Virginia Polytechnic Institute And State University,Horticulture,0.68,0.86,67.1%,0.05
20058333,Agricultural Sciences,Plant Sciences,Washington State University,Botany,1.46,1.96,85.5%,1
20058388,Agricultural Sciences,Plant Sciences,Washington State University,Crop Science,1.69,1.94,83.7%,0.13
20058498,Agricultural Sciences,Plant Sciences,Washington State University,Horticulture,0.78,1.18,93.9%,0.14
20058537,Agricultural Sciences,Plant Sciences,Washington State University,Molecular Plant Sciences,2.57,3.59,98.1%,0.75
20058566,Agricultural Sciences,Plant Sciences,Washington State University,Plant Pathology,1.27,1.23,87%,0.08
20070010,Agricultural Sciences,Plant Sciences,Washington University In St. Louis,Plant Biology,1.21,3.25,100%,1.98
20026433,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Baylor College of Medicine,Biochemistry and Molecular Biology,2.92,5.49,100%,3.36
20026556,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Baylor College of Medicine,Structural & Computational Biology & Molecular Biophysics,3.1,4.19,100%,2.62
20059031,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Boston University,"Biochemistry, Biophysics & Molecular Bio, Sch of Medicine",1.29,3.47,97.4%,0.52
20059248,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Boston University,Molecular Bio/Cell Bio/Biochem-Grad Sch of Arts & Sci,1.18,2.88,71.9%,1.75
20034755,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Bowling Green State University,Biological Sciences,0.68,1.98,49.9%,0.12
20025007,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Brandeis University,Biochemistry,2.44,5.42,81.5%,18.09
20025010,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Brandeis University,Biophysics and Structural Biology,2.12,5.78,71.8%,19.51
20032919,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",California Institute of Technology,Biochemistry and Molecular Biophysics,3.82,4.74,100%,20.84
20019055,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Case Western Reserve University,Biochemistry,1.77,2.97,88.4%,2.2
20019204,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Case Western Reserve University,Molecular Biology and Microbiology,0.92,5.84,85.6%,1.06
20057020,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",City University of New York Grad. Center,Biochemistry,0.93,2.47,64.7%,0.39
20057431,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Columbia University In The City of New York,Biochemistry and Molecular Biophysics,2.91,7.54,95.8%,21.81
20056254,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Colorado State University,Biochemistry,2.12,3.31,85.1%,2.14
20015570,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Cornell University,"Biochemistry, Molecular & Cell Biology",1.8,3.51,95.1%,3.26
20065449,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Cornell University,Weill Graduate School of Medical Sciences - Biochemistry & Structural Biology,2.06,4.83,84.1%,3.94
20065481,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Cornell University,Weill Graduate School of Medical Sciences - Molecular Biology,2.82,6.83,92.3%,3.52
20027144,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Drexel University,Molecular Pathobiology,1.03,5.38,83.8%,0.68
20029838,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Duke University,Biochemistry,1.88,4.24,97.6%,9.26
20019356,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",George Washington University,Biochemistry and Molecular Genetics,1.07,3.77,83.5%,0.07
20022945,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Georgetown University,Biochemistry and Molecular Biology,1.16,3.74,73.1%,0
20051424,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Georgia State University,Biology-Molecular Genetics & Biochemistry,1.53,1.65,97.1%,0
20065876,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Harvard University,Biophysics,2.61,5.56,99.2%,11.99
20066231,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Harvard University,Molecular and Cellular Biology,1.81,6.62,92.7%,15.09
20025942,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Howard University,Biochemistry,0.45,1.37,26.5%,0
20046701,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Indiana University At Bloomington,Vision Science,1.13,1.86,81.4%,0
20048330,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Indiana University Purdue University Indianapolis,Biochemistry,1.79,3.84,66.9%,0.34
20048398,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Indiana University Purdue University Indianapolis,Medical Biophysics,0.83,3.38,85.6%,0
20016294,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Iowa State University,Biochemistry,2.05,2.01,84.1%,1.75
20056474,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Johns Hopkins University,Biochemistry and Molecular Biology,1.34,2.22,100%,0.93
20056487,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Johns Hopkins University,Biological Chemistry,2.82,5.3,87.2%,2.69
20056872,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Johns Hopkins University,Molecular and Computational Biophysics,1.52,4.51,100%,2.29
20028512,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Kansas State University,Biochemistry,1.74,2,93.6%,0.45
20040671,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Kent State University Main Campus,Biomedical Sciences - Cell/Molecular Biology,2.14,2.19,100%,0
20060321,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Loma Linda University,Biochemistry,0.64,2.45,22.9%,0
20057978,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Louisiana State University And Agricultural And Mechanical College,Biochemistry,1.45,2.75,73.3%,0
20036575,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Loyola University Chicago,Molecular Biology,1.28,4.14,93.6%,0.41
20036588,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Loyola University Chicago,Molecular and Cellular Biochemistry,1.59,2.69,87.7%,1.41
20033183,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Massachusetts Institute of Technology,Biology/Biochemistry and Biophysics,5.1,5.06,96.8%,18.84
20046769,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Michigan State University,Biochemistry and Molecular Biology,2.06,3.16,86.3%,1.2
20024545,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Mississippi State University,Molecular Biology,0.62,1.67,42.9%,0.28
20060127,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Montana State University - Bozeman,Biochemistry,1.48,5.04,100%,0
20041285,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",North Carolina State University,Biochemistry,1.45,1.96,73.3%,1.55
20026828,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",North Dakota State University Main Campus,Cellular and Molecular Biology,1.3,1.39,89.7%,0
20028800,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Ohio State University Main Campus,Biochemistry Program (Ohio State),1.8,2.67,84%,1.25
20028826,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Ohio State University Main Campus,Biophysics,2.14,2.45,83%,0.75
20041874,Biological and Health Sciences,"Biochemistry, Biophysics, and Structural Biology",Oklahoma State University Main Campus,Biochemistry and Molecular Biology,1.49,1.92,57.8%,0
